menu_id,r_id,f_id,price
mn1008660,537133,fd0,90
mn1008660,537133,fd669322,90
mn1013383,543611,fd0,146
mn1013383,543611,fd669322,146
mn1021522,231848,fd0,270
mn1021522,231848,fd669322,270
mn1027490,174784,fd0,75
mn1027490,174784,fd669322,75
mn1037671,530204,fd0,90
mn1037671,530204,fd669322,90
mn1038480,447133,fd0,99
mn1038480,447133,fd669322,99
mn1040418,447152,fd0,149
mn1040418,447152,fd669322,149
mn1,567335,fd1,50
mn434828,125822,fd1,70
mn534705,374853,fd1,35
mn543795,107020,fd1,90
mn544294,444382,fd1,90
mn590080,102495,fd1,54
mn594462,357517,fd1,40
mn2,567335,fd2,65
mn126748,419828,fd2,300
mn129508,208017,fd2,160
mn139080,543430,fd2,80
mn149414,333980,fd2,160
mn189900,340368,fd2,200
mn204413,479296,fd2,200
mn233431,549054,fd2,80
mn237448,482222,fd2,200
mn253636,166903,fd2,120
mn326141,494284,fd2,210
mn351081,560470,fd2,130
mn373673,515331,fd2,100
mn373919,360384,fd2,130
mn418334,518581,fd2,95
mn424885,127969,fd2,110
mn424950,127969,fd2,110
mn442919,435458,fd2,165
mn568226,489177,fd2,130
mn904535,436672,fd2,189
mn3,567335,fd3,80
mn4,567335,fd4,80
mn94309,489445,fd4,135
mn118844,464456,fd4,140
mn194371,524212,fd4,149
mn271978,499909,fd4,115
mn342056,472999,fd4,149
mn375129,461866,fd4,140
mn553819,563262,fd4,110
mn579928,76009,fd4,110
mn594055,76154,fd4,110
mn661898,485541,fd4,99
mn760781,439132,fd4,84
mn783609,534200,fd4,78
mn5,567335,fd5,105
mn14914,109549,fd5,320
mn61099,574413,fd5,210
mn79023,419455,fd5,155
mn151245,41963,fd5,260
mn450448,133674,fd5,150
mn479612,504716,fd5,153.6
mn483326,126894,fd5,109
mn511526,388214,fd5,173
mn511543,388214,fd5,173
mn649612,565955,fd5,130
mn651614,299044,fd5,200
mn713642,462742,fd5,160
mn723770,209494,fd5,209
mn789978,485785,fd5,209
mn846192,299589,fd5,189
mn850035,297353,fd5,159
mn857654,437034,fd5,210
mn866451,351326,fd5,200
mn877243,124893,fd5,300
mn900867,468296,fd5,180
mn943810,527452,fd5,340
mn990216,450059,fd5,180
mn993999,450069,fd5,180
mn1014639,290156,fd5,199
mn1039399,449781,fd5,180
mn6,567335,fd6,105
mn6,567335,fd820602,105
mn18891,104147,fd6,295
mn18891,104147,fd820602,295
mn92563,447601,fd6,169
mn92563,447601,fd820602,169
mn376815,561456,fd6,140
mn376815,561456,fd820602,140
mn522449,377994,fd6,129
mn522449,377994,fd820602,129
mn587301,76529,fd6,250
mn587301,76529,fd820602,250
mn599656,75335,fd6,440
mn599656,75335,fd820602,440
mn599934,75335,fd6,440
mn599934,75335,fd820602,440
mn600641,412756,fd6,310
mn600641,412756,fd820602,310
mn602275,573106,fd6,99
mn602275,573106,fd820602,99
mn617454,548631,fd6,149
mn617454,548631,fd820602,149
mn656431,558090,fd6,216
mn656431,558090,fd820602,216
mn669253,518680,fd6,160
mn669253,518680,fd820602,160
mn806939,495364,fd6,210
mn806939,495364,fd820602,210
mn816111,422631,fd6,240
mn816111,422631,fd820602,240
mn816139,422631,fd6,240
mn816139,422631,fd820602,240
mn817080,184117,fd6,170
mn817080,184117,fd820602,170
mn820602,465112,fd6,190
mn820602,465112,fd820602,190
mn836390,491422,fd6,395
mn836390,491422,fd820602,395
mn837208,341300,fd6,315
mn837208,341300,fd820602,315
mn837244,341300,fd6,315
mn837244,341300,fd820602,315
mn845553,65797,fd6,220
mn845553,65797,fd820602,220
mn846193,299589,fd6,199
mn846193,299589,fd820602,199
mn849094,382512,fd6,239
mn849094,382512,fd820602,239
mn849246,382512,fd6,239
mn849246,382512,fd820602,239
mn881093,492848,fd6,189
mn881093,492848,fd820602,189
mn883622,378556,fd6,275
mn883622,378556,fd820602,275
mn896136,441891,fd6,239
mn896136,441891,fd820602,239
mn896233,441891,fd6,239
mn896233,441891,fd820602,239
mn898285,362752,fd6,239
mn898285,362752,fd820602,239
mn898387,362752,fd6,239
mn898387,362752,fd820602,239
mn903459,292250,fd6,240
mn903459,292250,fd820602,240
mn909424,101751,fd6,315
mn909424,101751,fd820602,315
mn916762,377336,fd6,160
mn916762,377336,fd820602,160
mn927395,240178,fd6,220
mn927395,240178,fd820602,220
mn943802,527452,fd6,336
mn943802,527452,fd820602,336
mn944772,341289,fd6,315
mn944772,341289,fd820602,315
mn944807,341289,fd6,315
mn944807,341289,fd820602,315
mn947272,108144,fd6,159
mn947272,108144,fd820602,159
mn956071,464266,fd6,220
mn956071,464266,fd820602,220
mn979740,536440,fd6,175
mn979740,536440,fd820602,175
mn988311,381609,fd6,219
mn988311,381609,fd820602,219
mn990220,450059,fd6,170
mn990220,450059,fd820602,170
mn994003,450069,fd6,170
mn994003,450069,fd820602,170
mn1013264,131443,fd6,135
mn1013264,131443,fd820602,135
mn1014959,131454,fd6,136
mn1014959,131454,fd820602,136
mn1020623,502567,fd6,290
mn1020623,502567,fd820602,290
mn1021746,539869,fd6,270
mn1021746,539869,fd820602,270
mn1033925,160085,fd6,350
mn1033925,160085,fd820602,350
mn1038543,447137,fd6,199
mn1038543,447137,fd820602,199
mn1039199,14415,fd6,263
mn1039199,14415,fd820602,263
mn1039395,449781,fd6,170
mn1039395,449781,fd820602,170
mn1040630,447155,fd6,199
mn1040630,447155,fd820602,199
mn1040659,447155,fd6,199
mn1040659,447155,fd820602,199
mn1046391,101748,fd6,200
mn1046391,101748,fd820602,200
mn1048334,541778,fd6,240
mn1048334,541778,fd820602,240
mn7,567335,fd7,100
mn70381,576803,fd7,65
mn70436,576802,fd7,65
mn70501,576806,fd7,65
mn70551,565659,fd7,65
mn73298,492330,fd7,120
mn79632,498280,fd7,200
mn79651,403941,fd7,210
mn90628,502100,fd7,170
mn105304,547434,fd7,320
mn130384,566686,fd7,180
mn578617,75847,fd7,65
mn597439,80711,fd7,40
mn616554,125645,fd7,30
mn625887,288192,fd7,160
mn635439,447682,fd7,145
mn666680,552105,fd7,140
mn713549,373151,fd7,150
mn733093,490880,fd7,200
mn742977,422976,fd7,159
mn880911,204486,fd7,169
mn8,567335,fd8,100
mn70380,576803,fd8,65
mn70435,576802,fd8,65
mn70500,576806,fd8,65
mn70550,565659,fd8,65
mn73297,492330,fd8,120
mn79631,498280,fd8,165
mn79650,403941,fd8,180
mn90629,502100,fd8,170
mn105306,547434,fd8,310
mn625888,288192,fd8,160
mn635438,447682,fd8,130
mn666681,552105,fd8,140
mn702278,320405,fd8,145
mn733094,490880,fd8,200
mn742976,422976,fd8,159
mn880912,204486,fd8,169
mn9,567335,fd9,125
mn79649,403941,fd9,240
mn105305,547434,fd9,330
mn233725,548907,fd9,300
mn400106,492086,fd9,170
mn742978,422976,fd9,159
mn880913,204486,fd9,169
mn10,567335,fd10,100
mn64627,289869,fd10,130
mn72861,546056,fd10,70
mn84995,572735,fd10,70
mn85106,572722,fd10,70
mn92139,470263,fd10,70
mn118890,464456,fd10,70
mn188424,534143,fd10,80
mn208675,554074,fd10,70
mn212327,382302,fd10,40
mn234964,517276,fd10,60
mn237207,394226,fd10,75
mn264616,551039,fd10,80
mn314264,371702,fd10,80
mn357192,442560,fd10,50
mn375175,461866,fd10,70
mn382903,517722,fd10,89
mn386063,453397,fd10,75
mn404634,472551,fd10,110
mn500085,293683,fd10,120
mn534681,548509,fd10,110
mn547131,497994,fd10,112
mn560703,109870,fd10,100
mn707781,547060,fd10,100
mn714554,568665,fd10,105
mn736182,537727,fd10,135
mn756236,437454,fd10,75
mn756788,342306,fd10,130
mn764204,535310,fd10,169
mn764279,541106,fd10,79
mn764338,535289,fd10,169
mn764578,535329,fd10,169
mn767328,541793,fd10,169
mn781214,256543,fd10,120
mn970729,544790,fd10,119
mn1013084,438933,fd10,79
mn11,567335,fd11,125
mn29962,257314,fd11,210
mn56397,460534,fd11,110
mn99948,40184,fd11,595
mn122305,65588,fd11,360
mn422830,474676,fd11,310
mn422980,474676,fd11,310
mn471318,282753,fd11,155
mn516345,359160,fd11,240
mn539577,141006,fd11,150
mn539592,141006,fd11,150
mn540858,521887,fd11,249
mn606034,454639,fd11,220
mn619264,488340,fd11,185
mn666276,404128,fd11,230
mn675577,417096,fd11,230
mn738277,488109,fd11,200
mn743495,488265,fd11,209
mn744052,488371,fd11,209
mn777669,500395,fd11,110
mn781845,207396,fd11,139
mn782092,425673,fd11,90
mn782173,546729,fd11,139
mn795314,454591,fd11,120
mn856087,472495,fd11,349
mn867737,25288,fd11,309
mn871096,111667,fd11,240
mn880256,374178,fd11,265
mn895131,259824,fd11,283
mn964437,54445,fd11,319
mn12,567335,fd12,125
mn56396,460534,fd12,100
mn540322,549062,fd12,130
mn675576,417096,fd12,210
mn781844,207396,fd12,119
mn782090,425673,fd12,80
mn782172,546729,fd12,119
mn13,567335,fd13,90
mn227,531342,fd13,134
mn1571,530909,fd13,149
mn1866,435582,fd13,92
mn2983,161396,fd13,90
mn3229,420479,fd13,100
mn3590,187915,fd13,90
mn3609,461724,fd13,110
mn81847,101118,fd13,60
mn94159,472777,fd13,100
mn130191,415487,fd13,350
mn145694,530845,fd13,80
mn146091,36179,fd13,180
mn162213,543932,fd13,229
mn299176,459855,fd13,85
mn391678,346297,fd13,99
mn395173,513744,fd13,130
mn445091,521606,fd13,130
mn447248,524069,fd13,110
mn488108,445703,fd13,140
mn489333,446139,fd13,140
mn490348,445864,fd13,140
mn494560,462891,fd13,140
mn545964,168058,fd13,99
mn566193,469811,fd13,80
mn571228,541721,fd13,110
mn579098,76160,fd13,100
mn582617,492067,fd13,149
mn588627,562271,fd13,80
mn592413,541255,fd13,100
mn603138,572371,fd13,90
mn616469,125645,fd13,155
mn647648,101861,fd13,89
mn654308,572963,fd13,80
mn660024,510226,fd13,200
mn686505,458344,fd13,100
mn707541,469666,fd13,219
mn730909,558494,fd13,140
mn732823,241413,fd13,150
mn744170,530890,fd13,90
mn744520,109167,fd13,120
mn744545,109167,fd13,120
mn745328,553206,fd13,100
mn770553,105964,fd13,75
mn770583,105964,fd13,75
mn778521,377757,fd13,108
mn779537,447439,fd13,60
mn793831,465240,fd13,65
mn796898,515344,fd13,60
mn801947,503705,fd13,85
mn812036,577336,fd13,50
mn819266,162479,fd13,200
mn831599,382309,fd13,100
mn890734,322,fd13,140
mn935064,476972,fd13,40
mn1002671,176327,fd13,199
mn1033758,464504,fd13,229
mn1040995,493485,fd13,120
mn14,567335,fd14,100
mn14,567335,fd275943,100
mn3841,242943,fd14,140
mn3841,242943,fd275943,140
mn29895,257314,fd14,200
mn29895,257314,fd275943,200
mn64212,446731,fd14,120
mn64212,446731,fd275943,120
mn64314,102924,fd14,195
mn64314,102924,fd275943,195
mn70630,74564,fd14,250
mn70630,74564,fd275943,250
mn72594,81551,fd14,179
mn72594,81551,fd275943,179
mn73427,421422,fd14,169
mn73427,421422,fd275943,169
mn77111,73719,fd14,300
mn77111,73719,fd275943,300
mn78730,548076,fd14,189
mn78730,548076,fd275943,189
mn79718,517961,fd14,149
mn79718,517961,fd275943,149
mn79762,517961,fd14,149
mn79762,517961,fd275943,149
mn82553,433540,fd14,120
mn82553,433540,fd275943,120
mn83184,447501,fd14,180
mn83184,447501,fd275943,180
mn86587,556578,fd14,191
mn86587,556578,fd275943,191
mn87200,432150,fd14,120
mn87200,432150,fd275943,120
mn90163,572361,fd14,210
mn90163,572361,fd275943,210
mn95906,546351,fd14,105
mn95906,546351,fd275943,105
mn109255,524359,fd14,260
mn109255,524359,fd275943,260
mn128145,473224,fd14,131
mn128145,473224,fd275943,131
mn139991,236421,fd14,320
mn139991,236421,fd275943,320
mn157790,479429,fd14,140
mn157790,479429,fd275943,140
mn170118,109483,fd14,270
mn170118,109483,fd275943,270
mn176721,511923,fd14,120
mn176721,511923,fd275943,120
mn178067,452812,fd14,160
mn178067,452812,fd275943,160
mn184024,506851,fd14,120
mn184024,506851,fd275943,120
mn192504,474559,fd14,65
mn192504,474559,fd275943,65
mn196865,96453,fd14,190
mn196865,96453,fd275943,190
mn200981,513258,fd14,130
mn200981,513258,fd275943,130
mn205866,541078,fd14,120
mn205866,541078,fd275943,120
mn219758,441133,fd14,200
mn219758,441133,fd275943,200
mn242840,398443,fd14,120
mn242840,398443,fd275943,120
mn244256,506213,fd14,189
mn244256,506213,fd275943,189
mn256425,378460,fd14,160
mn256425,378460,fd275943,160
mn263395,415170,fd14,149
mn263395,415170,fd275943,149
mn268846,553784,fd14,149
mn268846,553784,fd275943,149
mn272572,331388,fd14,214
mn272572,331388,fd275943,214
mn275865,364992,fd14,160
mn275865,364992,fd275943,160
mn275943,364992,fd14,180
mn275943,364992,fd275943,180
mn277712,72415,fd14,130
mn277712,72415,fd275943,130
mn281332,365993,fd14,240
mn281332,365993,fd275943,240
mn281384,365993,fd14,240
mn281384,365993,fd275943,240
mn292381,513817,fd14,200
mn292381,513817,fd275943,200
mn295353,552760,fd14,120
mn295353,552760,fd275943,120
mn298355,112634,fd14,140
mn298355,112634,fd275943,140
mn301065,49562,fd14,214
mn301065,49562,fd275943,214
mn304308,476155,fd14,120
mn304308,476155,fd275943,120
mn317584,444984,fd14,130
mn317584,444984,fd275943,130
mn333275,524705,fd14,160
mn333275,524705,fd275943,160
mn339101,460439,fd14,160
mn339101,460439,fd275943,160
mn347857,556298,fd14,130
mn347857,556298,fd275943,130
mn349948,560210,fd14,130
mn349948,560210,fd275943,130
mn357151,146068,fd14,100
mn357151,146068,fd275943,100
mn362376,545234,fd14,130
mn362376,545234,fd275943,130
mn364070,516385,fd14,84
mn364070,516385,fd275943,84
mn373971,456060,fd14,200
mn373971,456060,fd275943,200
mn375730,450860,fd14,80
mn375730,450860,fd275943,80
mn386610,110039,fd14,209
mn386610,110039,fd275943,209
mn387419,527518,fd14,150
mn387419,527518,fd275943,150
mn396291,358437,fd14,140
mn396291,358437,fd275943,140
mn397394,578232,fd14,110
mn397394,578232,fd275943,110
mn421790,433727,fd14,110
mn421790,433727,fd275943,110
mn425919,458270,fd14,127
mn425919,458270,fd275943,127
mn431777,125786,fd14,323.81
mn431777,125786,fd275943,323.81
mn438100,520248,fd14,130
mn438100,520248,fd275943,130
mn477353,295122,fd14,129
mn477353,295122,fd275943,129
mn492645,520272,fd14,250
mn492645,520272,fd275943,250
mn493610,558479,fd14,306
mn493610,558479,fd275943,306
mn496785,379167,fd14,220
mn496785,379167,fd275943,220
mn502575,224920,fd14,175
mn502575,224920,fd275943,175
mn505350,556345,fd14,190
mn505350,556345,fd275943,190
mn507847,294049,fd14,105
mn507847,294049,fd275943,105
mn514565,530741,fd14,110
mn514565,530741,fd275943,110
mn515535,513112,fd14,235
mn515535,513112,fd275943,235
mn518592,158296,fd14,160
mn518592,158296,fd275943,160
mn518707,158296,fd14,160
mn518707,158296,fd275943,160
mn520334,389661,fd14,110
mn520334,389661,fd275943,110
mn522605,159543,fd14,190
mn522605,159543,fd275943,190
mn524389,160761,fd14,160
mn524389,160761,fd275943,160
mn524480,160761,fd14,160
mn524480,160761,fd275943,160
mn527779,172286,fd14,294
mn527779,172286,fd275943,294
mn528417,487511,fd14,239
mn528417,487511,fd275943,239
mn529109,532204,fd14,245
mn529109,532204,fd275943,245
mn530691,457734,fd14,80
mn530691,457734,fd275943,80
mn533716,105722,fd14,145
mn533716,105722,fd275943,145
mn534255,208960,fd14,145
mn534255,208960,fd275943,145
mn534352,208960,fd14,145
mn534352,208960,fd275943,145
mn540353,331457,fd14,199
mn540353,331457,fd275943,199
mn540381,331457,fd14,199
mn540381,331457,fd275943,199
mn554218,552735,fd14,180
mn554218,552735,fd275943,180
mn571231,541721,fd14,170
mn571231,541721,fd275943,170
mn571939,112399,fd14,219
mn571939,112399,fd275943,219
mn576932,75326,fd14,180
mn576932,75326,fd275943,180
mn576993,75326,fd14,180
mn576993,75326,fd275943,180
mn577550,112863,fd14,170
mn577550,112863,fd275943,170
mn577717,112863,fd14,170
mn577717,112863,fd275943,170
mn593253,153102,fd14,179
mn593253,153102,fd275943,179
mn600704,412756,fd14,250
mn600704,412756,fd275943,250
mn616473,125645,fd14,260
mn616473,125645,fd275943,260
mn620924,535427,fd14,210
mn620924,535427,fd275943,210
mn624434,135481,fd14,200
mn624434,135481,fd275943,200
mn634583,496982,fd14,110
mn634583,496982,fd275943,110
mn638896,455289,fd14,85
mn638896,455289,fd275943,85
mn657461,516084,fd14,140
mn657461,516084,fd275943,140
mn659125,384073,fd14,250
mn659125,384073,fd275943,250
mn670213,394141,fd14,140
mn670213,394141,fd275943,140
mn701605,292256,fd14,260
mn701605,292256,fd275943,260
mn727523,518212,fd14,100
mn727523,518212,fd275943,100
mn729108,236848,fd14,190
mn729108,236848,fd275943,190
mn729515,363436,fd14,160
mn729515,363436,fd275943,160
mn731024,512356,fd14,169
mn731024,512356,fd275943,169
mn731561,491043,fd14,160
mn731561,491043,fd275943,160
mn731580,491043,fd14,160
mn731580,491043,fd275943,160
mn731654,490945,fd14,130
mn731654,490945,fd275943,130
mn731675,490945,fd14,130
mn731675,490945,fd275943,130
mn733037,490880,fd14,200
mn733037,490880,fd275943,200
mn733956,241389,fd14,208
mn733956,241389,fd275943,208
mn737047,209880,fd14,340
mn737047,209880,fd275943,340
mn747793,92465,fd14,140
mn747793,92465,fd275943,140
mn755485,177426,fd14,149
mn755485,177426,fd275943,149
mn756642,410607,fd14,130
mn756642,410607,fd275943,130
mn756808,342306,fd14,140
mn756808,342306,fd275943,140
mn771392,464702,fd14,190
mn771392,464702,fd275943,190
mn778803,172251,fd14,65
mn778803,172251,fd275943,65
mn778824,172251,fd14,65
mn778824,172251,fd275943,65
mn779374,309720,fd14,220
mn779374,309720,fd275943,220
mn779878,569629,fd14,100
mn779878,569629,fd275943,100
mn780524,333531,fd14,120
mn780524,333531,fd275943,120
mn780629,489688,fd14,120
mn780629,489688,fd275943,120
mn782951,432858,fd14,80
mn782951,432858,fd275943,80
mn786721,570884,fd14,182
mn786721,570884,fd275943,182
mn828100,344084,fd14,150
mn828100,344084,fd275943,150
mn939593,359001,fd14,113
mn939593,359001,fd275943,113
mn944536,21954,fd14,239
mn944536,21954,fd275943,239
mn990790,42076,fd14,250
mn990790,42076,fd275943,250
mn15,567335,fd15,90
mn15,567335,fd48890,90
mn2633,475283,fd15,170
mn2633,475283,fd48890,170
mn3263,427606,fd15,150
mn3263,427606,fd48890,150
mn10327,174586,fd15,250
mn10327,174586,fd48890,250
mn10450,174586,fd15,250
mn10450,174586,fd48890,250
mn16778,430451,fd15,240
mn16778,430451,fd48890,240
mn17328,377434,fd15,260
mn17328,377434,fd48890,260
mn17440,442180,fd15,260
mn17440,442180,fd48890,260
mn18879,104147,fd15,200
mn18879,104147,fd48890,200
mn29536,372748,fd15,295
mn29536,372748,fd48890,295
mn29546,236464,fd15,195
mn29546,236464,fd48890,195
mn29666,236464,fd15,195
mn29666,236464,fd48890,195
mn30162,566600,fd15,319.41
mn30162,566600,fd48890,319.41
mn31542,417740,fd15,185
mn31542,417740,fd48890,185
mn31598,417740,fd15,185
mn31598,417740,fd48890,185
mn36357,237779,fd15,114.29
mn36357,237779,fd48890,114.29
mn38593,559895,fd15,120
mn38593,559895,fd48890,120
mn39372,412598,fd15,235
mn39372,412598,fd48890,235
mn40142,249645,fd15,195
mn40142,249645,fd48890,195
mn44116,239690,fd15,120
mn44116,239690,fd48890,120
mn44540,312572,fd15,240
mn44540,312572,fd48890,240
mn45756,572668,fd15,240
mn45756,572668,fd48890,240
mn46111,326295,fd15,150
mn46111,326295,fd48890,150
mn46618,326279,fd15,120
mn46618,326279,fd48890,120
mn48663,226493,fd15,101
mn48663,226493,fd48890,101
mn48890,106660,fd15,179
mn48890,106660,fd48890,179
mn48971,106660,fd15,179
mn48971,106660,fd48890,179
mn63363,74359,fd15,195
mn63363,74359,fd48890,195
mn64211,446731,fd15,100
mn64211,446731,fd48890,100
mn64751,422482,fd15,180
mn64751,422482,fd48890,180
mn64805,422482,fd15,180
mn64805,422482,fd48890,180
mn65202,79627,fd15,175
mn65202,79627,fd48890,175
mn66432,516222,fd15,120
mn66432,516222,fd48890,120
mn66534,448443,fd15,135
mn66534,448443,fd48890,135
mn66579,448443,fd15,135
mn66579,448443,fd48890,135
mn68661,74578,fd15,200
mn68661,74578,fd48890,200
mn69121,75774,fd15,160
mn69121,75774,fd48890,160
mn69180,75774,fd15,160
mn69180,75774,fd48890,160
mn69435,137924,fd15,240
mn69435,137924,fd48890,240
mn70046,102886,fd15,225
mn70046,102886,fd48890,225
mn71315,572027,fd15,130
mn71315,572027,fd48890,130
mn71335,572027,fd15,130
mn71335,572027,fd48890,130
mn71644,455322,fd15,60
mn71644,455322,fd48890,60
mn71787,560838,fd15,319
mn71787,560838,fd48890,319
mn72518,81551,fd15,159
mn72518,81551,fd48890,159
mn72593,81551,fd15,159
mn72593,81551,fd48890,159
mn73426,421422,fd15,149
mn73426,421422,fd48890,149
mn73809,76028,fd15,150
mn73809,76028,fd48890,150
